ASV_ID	taxonomy
ASV_1322	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;NA;NA
ASV_13220	Fungi;Ascomycota;Dothideomycetes;Venturiales;Sympoventuriaceae;Fusicladium;proteae
ASV_13223	Fungi;Basidiomycota;Agaricomycetes;Auriculariales;Hyaloriaceae;Protomerulius;commotus
ASV_13224	Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;NA;NA;NA
ASV_13227	Fungi;Ascomycota;Lecanoromycetes;GS36;NA;NA;NA
ASV_13233	Fungi;Basidiomycota;Agaricomycetes;NA;NA;NA;NA
ASV_13235	Fungi;Mucoromycota;Endogonomycetes;Endogonales;NA;NA;NA
ASV_13236	Fungi;Basidiomycota;Agaricomycetes;NA;NA;NA;NA
ASV_1324	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;epigaea
ASV_13240	Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;pseudotsugarum
ASV_13241	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13243	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13245	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13248	Fungi;Ascomycota;Sordariomycetes;Xylariales;Amphisphaeriaceae;NA;NA
ASV_13249	Fungi;Ascomycota;Sordariomycetes;Xylariales;NA;NA;NA
ASV_1325	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Scytalidium;lignicola
ASV_13254	Fungi;NA;NA;NA;NA;NA;NA
ASV_13255	Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Micareaceae;Micarea;deminuta
ASV_13256	Fungi;Ascomycota;Leotiomycetes;Helotiales;Ascocorticiaceae;Ascocorticium;NA
ASV_13257	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13258	Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;NA;NA
ASV_1326	Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;romellii
ASV_13260	Fungi;Ascomycota;Sordariomycetes;Savoryellales;NA;NA;NA
ASV_13263	Fungi;Ascomycota;Pezizomycotina_cls_Incertae_sedis;NA;NA;NA;NA
ASV_13265	Fungi;Chytridiomycota;Spizellomycetes;Spizellomycetales;Spizellomycetaceae;Kochiomyces;NA
ASV_13266	Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Thelephora;NA
ASV_13267	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;zuccherellii
ASV_13269	Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Ciboria;batschiana
ASV_1327	Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;Teratosphaeria;NA
ASV_13270	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Efibulobasidium;NA
ASV_13271	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Amniculicolaceae;Amniculicola;lignicola
ASV_13272	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;lutescens
ASV_13273	Fungi;Basidiomycota;Tremellomycetes;Tremellales;NA;NA;NA
ASV_13274	Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;NA
ASV_13275	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Cyphellophoraceae;Cyphellophora;NA
ASV_13276	Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;NA;NA
ASV_13280	Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Trichomonascaceae;Blastobotrys;NA
ASV_13281	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Coprinellus;sclerocystidiosus
ASV_13282	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Pholiota;adiposa
ASV_13283	Fungi;NA;NA;NA;NA;NA;NA
ASV_13285	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Psathyrella;piluliformis
ASV_13287	Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;NA;NA;NA
ASV_13288	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_1329	Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;NA
ASV_13294	Fungi;Basidiomycota;Agaricomycetes;Auriculariales;NA;NA;NA
ASV_13296	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Stachybotryaceae;Paramyrothecium;humicola
ASV_13299	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_133	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Melanommataceae;Pleotrichocladium;opacum
ASV_13302	Fungi;Ascomycota;Dothideomycetes;Dothideomycetes_ord_Incertae_sedis;Dothideomycetes_fam_Incertae_sedis;Pseudoarthrographis;phlogis
ASV_13305	Fungi;Basidiomycota;Agaricomycetes;NA;NA;NA;NA
ASV_13308	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Hypomyces;aurantius
ASV_1331	Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;aurora
ASV_13311	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13312	Fungi;Ascomycota;Dothideomycetes;Capnodiales;Capnodiales_fam_Incertae_sedis;Arthrocatena;NA
ASV_13313	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Flammulaster;NA
ASV_13314	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Agaricus;campestris
ASV_13316	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;byssisedum
ASV_13317	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13318	Fungi;Mucoromycota;Endogonomycetes;GS22;NA;NA;NA
ASV_1332	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Pseudosperma;obsoletum
ASV_13320	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;hirtipes
ASV_13321	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_13324	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_13327	Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Lecanoraceae;Lecanora;dispersa
ASV_13328	Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;NA;NA;NA
ASV_13329	Fungi;Glomeromycota;Paraglomeromycetes;Paraglomerales;Paraglomeraceae;Paraglomus;laccatum
ASV_1333	Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Podila;minutissima
ASV_13331	Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;Leotia;lubrica
ASV_13336	Fungi;Ascomycota;Lecanoromycetes;Teloschistales;Teloschistaceae;Xanthoria;parietina
ASV_13337	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrophorus;discoideus
ASV_13338	Fungi;Ascomycota;Dothideomycetes;Mytilinidiales;Mytilinidiaceae;Lophium;arboricola
ASV_1334	Fungi;Ascomycota;Lecanoromycetes;Caliciales;Caliciaceae;Buellia;griseovirens
ASV_13340	Fungi;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae;Subulicystidium;perlongisporum
ASV_13342	Fungi;NA;NA;NA;NA;NA;NA
ASV_13345	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Cucurbitariaceae;Pyrenochaeta;NA
ASV_13347	Fungi;Basidiomycota;Exobasidiomycetes;Exobasidiales;Exobasidiaceae;Exobasidium;arescens
ASV_13348	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13349	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;knautiana
ASV_1335	Fungi;Ascomycota;Arthoniomycetes;Arthoniales;Roccellaceae;Gyrographa;NA
ASV_13350	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;Clavaria;NA
ASV_1336	Fungi;Ascomycota;Leotiomycetes;Helotiales;Leptodontidiaceae;Leptodontidium;NA
ASV_13361	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13364	Fungi;Kickxellomycota;Ramicandelaberomycetes;Ramicandelaberales;Ramicandelaberaceae;Ramicandelaber;NA
ASV_13365	Fungi;Basidiobolomycota;Basidiobolomycetes;Basidiobolales;NA;NA;NA
ASV_13367	Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiomycetes_ord_Incertae_sedis;Microsporomycetaceae;Microsporomyces;NA
ASV_13369	Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;Teratosphaeria;NA
ASV_1337	Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae;Itersonilia;perplexans
ASV_13370	Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;NA;NA;NA
ASV_13377	Fungi;Basidiomycota;Ustilaginomycetes;Urocystidales;Urocystidaceae;Urocystis;NA
ASV_13379	Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;NA;NA;NA
ASV_1338	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Cucurbitariaceae;Pyrenochaeta;NA
ASV_13380	Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;candidissima
ASV_13381	Fungi;Ascomycota;Sordariomycetes;Ophiostomatales;NA;NA;NA
ASV_13384	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13388	Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;Rhizophydiaceae;Rhizophydium;NA
ASV_13394	Fungi;Ascomycota;Dothideomycetes;NA;NA;NA;NA
ASV_13396	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13397	Fungi;Mucoromycota;Endogonomycetes;NA;NA;NA;NA
ASV_13398	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Clonostachys;candelabrum
ASV_134	Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;Oidiodendron;chlamydosporicum
ASV_1340	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Bisporella;citrina
ASV_13402	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Hirsutella;vermicola
ASV_13403	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;NA;NA;NA
ASV_13407	Fungi;Ascomycota;Lecanoromycetes;Lecanorales;NA;NA;NA
ASV_13409	Fungi;Ascomycota;Eurotiomycetes;Onygenales;Gymnoascaceae;Gymnoascus;exasperatus
ASV_1341	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13410	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13413	Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;NA;NA;NA
ASV_13416	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;NA;NA;NA
ASV_13419	Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae;Tremella;mayrhoferi
ASV_1342	Fungi;Ascomycota;Dothideomycetes;Capnodiales;Xenodevriesiaceae;Xenodevriesia;NA
ASV_13421	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_1343	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Lophiostomataceae;NA;NA
ASV_13430	Fungi;Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae;Rhizophagus;intraradices
ASV_13433	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13434	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_13437	Fungi;Chytridiomycota;Lobulomycetes;Lobulomycetales;NA;NA;NA
ASV_13438	Fungi;Ascomycota;Sordariomycetes;NA;NA;NA;NA
ASV_13439	Fungi;Ascomycota;Eurotiomycetes;Coryneliales;NA;NA;NA
ASV_1344	Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;Flagellospora;curvula
ASV_13440	Fungi;NA;NA;NA;NA;NA;NA
ASV_13442	Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Schizoporaceae;Xylodon;borealis
ASV_13447	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleomonodictydaceae;Pleohelicoon;NA
ASV_13449	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_1345	Fungi;Ascomycota;Sordariomycetes;Myrmecridiales;Myrmecridiales_fam_Incertae_sedis;Atractospora;decumbens
ASV_13452	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_13454	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13457	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13458	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala;moniliae
ASV_13459	Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;NA;NA;NA
ASV_13460	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13461	Fungi;NA;NA;NA;NA;NA;NA
ASV_13462	Fungi;Ascomycota;Sordariomycetes;Calosphaeriales;Calosphaeriaceae;Jattaea;ribicola
ASV_13463	Fungi;Ascomycota;Dothideomycetes;Capnodiales;Capnodiales_fam_Incertae_sedis;Pseudopenidiella;NA
ASV_13466	Fungi;Ascomycota;Laboulbeniomycetes;NA;NA;NA;NA
ASV_13467	Fungi;Basidiomycota;GS27;NA;NA;NA;NA
ASV_13469	Fungi;Ascomycota;Sordariomycetes;Hypocreales;NA;NA;NA
ASV_1347	Fungi;Basidiomycota;Geminibasidiomycetes;Geminibasidiales;Geminibasidiaceae;Geminibasidium;NA
ASV_13474	Fungi;Ascomycota;Eurotiomycetes;Onygenales;Onygenaceae;Auxarthronopsis;NA
ASV_13475	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13477	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;athenana
ASV_13480	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Melanoleuca;grammopodia
ASV_13484	Fungi;Basidiomycota;Agaricomycetes;Atheliales;Byssocorticiaceae;Athelopsis;lembospora
ASV_13488	Fungi;Basidiomycota;GS27;NA;NA;NA;NA
ASV_13489	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;NA;NA
ASV_1349	Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Humaria;hemisphaerica
ASV_13490	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;Clavaria;NA
ASV_13492	Fungi;Ascomycota;Sordariomycetes;Annulatascales;Annulatascaceae;Torrentispora;dubia
ASV_13494	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13495	Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;NA;NA;NA
ASV_13497	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;NA
ASV_13498	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_135	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;NA
ASV_1350	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hymenogastraceae;Hymenogaster;vulgaris
ASV_13501	Fungi;Ascomycota;Eurotiomycetes;Onygenales;NA;NA;NA
ASV_13502	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13503	Fungi;Glomeromycota;Archaeosporomycetes;Archaeosporales;Archaeosporaceae;Archaeospora;NA
ASV_13508	Fungi;NA;NA;NA;NA;NA;NA
ASV_13509	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Clonostachys;krabiensis
ASV_1351	Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;Rhizophydiaceae;Rhizophydium;NA
ASV_13510	Fungi;Rozellomycota;Rozellomycotina_cls_Incertae_sedis;GS07;NA;NA;NA
ASV_13514	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13515	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13516	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Haptocillium;sinense
ASV_13518	Fungi;Basidiomycota;Spiculogloeomycetes;Spiculogloeales;Spiculogloeales_fam_Incertae_sedis;Meniscomyces;layueensis
ASV_1352	Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;NA;NA
ASV_13522	Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;NA
ASV_13524	Fungi;Ascomycota;Lecanoromycetes;Lecanorales;NA;NA;NA
ASV_13525	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13527	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_1353	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;cincinnata
ASV_13530	Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Botryobasidiaceae;Botryobasidium;subcoronatum
ASV_13531	Fungi;Chytridiomycota;Spizellomycetes;Spizellomycetales;NA;NA;NA
ASV_13533	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_13536	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;NA;NA
ASV_13538	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_1354	Fungi;Basidiomycota;Agaricomycetes;Atheliales;Byssocorticiaceae;Athelopsis;lembospora
ASV_13540	Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;NA;NA;NA
ASV_13541	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13542	Fungi;Basidiomycota;Agaricomycetes;Tremellodendropsidales;NA;NA;NA
ASV_13543	Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae;Tremella;diploschistina
ASV_13545	Fungi;Basidiomycota;NA;NA;NA;NA;NA
ASV_13546	Fungi;Ascomycota;Leotiomycetes;NA;NA;NA;NA
ASV_13547	Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleraceae;Genolevuria;NA
ASV_13549	Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Lipomycetaceae;Lipomyces;starkeyi
ASV_1355	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;NA
ASV_13550	Fungi;NA;NA;NA;NA;NA;NA
ASV_13551	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13552	Fungi;Ascomycota;Eurotiomycetes;Onygenales;Ajellomycetaceae;NA;NA
ASV_13555	Fungi;Rozellomycota;Rozellomycotina_cls_Incertae_sedis;GS05;NA;NA;NA
ASV_13556	Fungi;Basidiomycota;Microbotryomycetes;Microbotryomycetes_ord_Incertae_sedis;Chrysozymaceae;Slooffia;NA
ASV_1356	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13560	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_13562	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13563	Fungi;Ascomycota;Eurotiomycetes;Coryneliales;Coryneliaceae;Caliciopsis;NA
ASV_13564	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Agaricus;hupohanae
ASV_13565	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae;Preussia;persica
ASV_13568	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_13569	Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliales_fam_Incertae_sedis;Lecophagus;longisporus
ASV_1357	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;NA
ASV_13571	Fungi;Basidiomycota;Agaricomycetes;NA;NA;NA;NA
ASV_13574	Fungi;Basidiomycota;Ustilaginomycetes;Urocystidales;Urocystidaceae;Urocystis;NA
ASV_13575	Fungi;Chytridiomycota;Spizellomycetes;Spizellomycetales;NA;NA;NA
ASV_13576	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Bolbitiaceae;Conocybe;rickeniana
ASV_13579	Fungi;Chytridiomycota;NA;NA;NA;NA;NA
ASV_13580	Fungi;Basidiobolomycota;NA;NA;NA;NA;NA
ASV_13581	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporales_fam_Incertae_sedis;Ochrocladosporium;NA
ASV_13584	Fungi;Ascomycota;Eurotiomycetes;Eurotiales;NA;NA;NA
ASV_13586	Fungi;Ascomycota;Dothideomycetes;NA;NA;NA;NA
ASV_13588	Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Hydnaceae;Minimedusa;polyspora
ASV_1359	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13591	Fungi;Ascomycota;Dothideomycetes;Myriangiales;Myriangiaceae;Myriangium;NA
ASV_13592	Fungi;Ascomycota;Coniocybomycetes;Coniocybales;Coniocybaceae;Chaenotheca;chrysocephala
ASV_13595	Fungi;Ascomycota;Laboulbeniomycetes;Pyxidiophorales;NA;NA;NA
ASV_136	Fungi;Ascomycota;Leotiomycetes;Thelebolales;Pseudeurotiaceae;Pseudogymnoascus;roseus
ASV_13600	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_13603	Fungi;Basidiomycota;Agaricomycetes;NA;NA;NA;NA
ASV_13604	Fungi;Basidiomycota;Microbotryomycetes;Microbotryomycetes_ord_Incertae_sedis;Chrysozymaceae;NA;NA
ASV_13605	Fungi;Kickxellomycota;Ramicandelaberomycetes;Ramicandelaberales;Ramicandelaberaceae;Ramicandelaber;NA
ASV_13606	Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Hyalorbilia;rotifera
ASV_13607	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_13609	Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Amphosoma;persooniae
ASV_1361	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;NA
ASV_13610	Fungi;Glomeromycota;Glomeromycetes;Glomerales;Claroideoglomeraceae;Claroideoglomus;lamellosum
ASV_13611	Fungi;Mucoromycota;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis;ramanniana
ASV_13614	Fungi;Basidiobolomycota;Basidiobolomycetes;NA;NA;NA;NA
ASV_13616	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13622	Fungi;Chytridiomycota;Spizellomycetes;Spizellomycetales;NA;NA;NA
ASV_13623	Fungi;Basidiobolomycota;Basidiobolomycetes;NA;NA;NA;NA
ASV_13626	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;NA;NA
ASV_13628	Fungi;Ascomycota;Archaeorhizomycetes;Archaeorhizomycetales;Archaeorhizomycetaceae;Archaeorhizomyces;NA
ASV_13629	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Lacrymaria;subcinnamomea
ASV_1363	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;NA;NA
ASV_13630	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Lepiota;castanea
ASV_13631	Fungi;Glomeromycota;Glomeromycetes;Glomerales;Claroideoglomeraceae;NA;NA
ASV_13635	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;nemorosa
ASV_1364	Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;romellii
ASV_13641	Fungi;Ascomycota;Dothideomycetes;Pleosporales;NA;NA;NA
ASV_13642	Fungi;Ascomycota;Sordariomycetes;Xylariales;Diatrypaceae;Eutypa;lata
ASV_13645	Fungi;Basidiomycota;Agaricomycetes;Polyporales;Fomitopsidaceae;Fomitopsis;pinicola
ASV_13648	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;NA;NA
ASV_1365	Fungi;Ascomycota;Leotiomycetes;Thelebolales;Pseudeurotiaceae;Pseudeurotium;NA
ASV_13652	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Simplicillium;NA
ASV_13655	Fungi;Rozellomycota;Rozellomycotina_cls_Incertae_sedis;GS08;NA;NA;NA
ASV_13656	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;tenuissimum
ASV_13657	Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae;Krasilnikovozyma;tahquamenonensis
ASV_1366	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hymenogastraceae;Hymenogaster;NA
ASV_13667	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13669	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_1367	Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;NA;NA
ASV_13672	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13674	Fungi;Rozellomycota;Rozellomycotina_cls_Incertae_sedis;GS11;NA;NA;NA
ASV_1368	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13685	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13686	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13688	Fungi;Basidiomycota;Geminibasidiomycetes;Geminibasidiales;Geminibasidiaceae;Geminibasidium;NA
ASV_13689	Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Piskurozymaceae;Solicoccozyma;terricola
ASV_1369	Fungi;Basidiomycota;Tremellomycetes;Tremellales;NA;NA;NA
ASV_13693	Fungi;Basidiomycota;Agaricomycetes;Tremellodendropsidales;NA;NA;NA
ASV_13694	Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Elaphomycetaceae;Elaphomyces;NA
ASV_13697	Fungi;Basidiomycota;Agaricomycetes;Agaricales;NA;NA;NA
ASV_137	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;NA
ASV_1370	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;Clavulinopsis;trigonospora
ASV_13701	Fungi;Ascomycota;Sordariomycetes;Xylariales;Graphostromataceae;Biscogniauxia;nummularia
ASV_13702	Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;simplex
ASV_1371	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Ilyonectria;robusta
ASV_13711	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Trichomeriaceae;Bacillicladium;clematidis
ASV_13712	Fungi;Ascomycota;Dothideomycetes;Venturiales;Sympoventuriaceae;NA;NA
ASV_13714	Fungi;Basidiomycota;Agaricomycetes;Atheliales;Tylosporaceae;NA;NA
ASV_13715	Fungi;Ascomycota;Eurotiomycetes;NA;NA;NA;NA
ASV_13719	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;Mucronella;NA
ASV_1372	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;NA;NA
ASV_13726	Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;NA;NA
ASV_1373	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Sorocybe;NA
ASV_13731	Fungi;Mucoromycota;Mucoromycetes;Mucorales;Cunninghamellaceae;Absidia;glauca
ASV_13732	Fungi;Ascomycota;Dothideomycetes;NA;NA;NA;NA
ASV_13734	Fungi;Chytridiomycota;NA;NA;NA;NA;NA
ASV_13736	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_1374	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;vladimirii
ASV_13743	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_13746	Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriales_fam_Incertae_sedis;Stanjehughesia;NA
